Time 	 AccX 	 AccY 	 AccZ 	 GyroX 	 GyroY 	 GyroZ
50.596	1.57	0.98	-9.58	-0.16	-0.05	-0.01
50.641	1.50	1.79	-9.42	-0.13	-0.01	-0.03
50.669	1.32	2.41	-9.58	0.04	0.06	-0.01
50.696	1.26	2.01	-9.70	0.10	0.03	-0.03
50.723	1.44	1.53	-9.67	-0.02	0.18	0.13
50.750	1.60	1.51	-9.70	0.18	0.07	0.10
50.778	1.49	1.51	-9.67	0.20	0.06	-0.02
50.804	1.68	1.21	-9.67	0.25	0.07	-0.11
50.832	1.79	1.54	-9.63	0.26	0.11	0.06
50.859	1.54	0.96	-9.60	0.11	-0.06	0.02
50.886	1.77	1.36	-9.62	0.09	-0.06	-0.18
50.913	1.34	0.59	-9.70	0.01	0.01	0.04
50.942	1.65	0.43	-9.67	-0.05	-0.16	0.06
50.970	1.72	1.12	-9.53	-0.10	-0.01	0.15
50.998	1.43	0.57	-9.70	-0.08	0.03	0.04
51.024	1.11	0.14	-9.63	-0.17	-0.03	0.10
51.052	1.44	-0.10	-9.63	-0.38	0.18	0.06
51.079	1.40	1.42	-9.75	-0.39	-0.07	-0.03
51.106	1.49	1.58	-9.53	-0.29	-0.10	-0.12
51.133	1.57	1.87	-9.46	-0.42	-0.08	0.05
51.161	1.31	2.75	-9.56	-0.38	0.05	0.05
51.187	1.17	2.83	-9.55	-0.18	-0.03	0.03
51.215	1.52	2.79	-9.60	-0.08	0.04	0.07
51.241	1.32	2.45	-9.45	0.08	-0.05	-0.07
51.269	1.41	2.21	-9.68	0.06	0.00	-0.06
51.299	1.25	1.19	-9.64	0.07	0.06	-0.12
51.326	1.47	1.48	-9.36	-0.03	-0.04	0.09
51.353	1.51	2.19	-10.03	-0.09	-0.05	-0.05
51.381	1.59	1.83	-9.72	-0.10	0.02	0.07
51.407	1.59	1.52	-9.58	0.01	-0.00	0.08
51.435	1.59	1.91	-9.60	0.04	0.04	0.08
51.462	1.24	2.09	-9.57	0.04	-0.05	-0.03
51.489	1.33	1.89	-9.39	0.01	-0.00	0.15
51.516	1.42	1.55	-9.21	0.05	0.10	0.14
51.544	1.42	2.03	-9.65	0.16	0.02	0.05
51.570	1.50	1.68	-9.49	0.05	0.06	0.18
51.598	1.52	1.16	-9.56	-0.08	0.20	0.02
51.624	1.31	1.48	-9.50	0.03	0.02	0.03
51.654	1.77	1.70	-9.70	0.02	0.02	-0.04
51.682	1.56	1.94	-9.50	-0.07	-0.08	0.02
51.708	1.30	2.19	-9.52	-0.11	0.03	0.07
51.736	1.36	2.39	-9.44	-0.05	0.07	0.01
51.763	1.18	1.78	-9.29	0.14	-0.06	0.01
51.790	1.48	0.67	-9.70	-0.05	0.03	-0.04
51.817	1.64	1.19	-9.65	-0.08	-0.07	0.12
51.845	1.68	2.30	-9.52	-0.17	-0.02	0.07
51.871	1.41	2.95	-9.57	0.00	0.02	-0.04
51.899	1.13	2.37	-9.55	0.05	-0.22	-0.05
51.926	1.11	1.58	-9.52	0.21	0.02	-0.06
51.953	1.14	1.77	-9.51	0.14	-0.10	0.02
51.981	1.47	1.47	-9.40	0.14	0.08	0.09
52.011	1.87	1.00	-9.62	0.05	-0.04	-0.05
52.037	1.57	1.13	-9.67	-0.00	-0.15	0.12
52.065	1.13	1.22	-9.54	-0.03	0.01	0.02
52.091	1.24	1.82	-9.59	-0.23	0.00	0.11
52.119	1.44	2.05	-9.63	-0.07	-0.05	-0.01
52.147	1.37	2.14	-9.64	0.05	-0.04	-0.00
52.173	1.25	2.03	-9.70	0.04	-0.04	-0.11
52.201	1.48	1.74	-9.58	-0.01	-0.01	0.17
52.228	1.43	1.66	-9.67	0.06	-0.01	0.06
52.255	1.28	1.30	-9.45	0.02	0.06	0.07
52.282	1.96	1.51	-9.53	0.02	-0.05	-0.08
52.310	1.59	1.41	-9.74	-0.12	-0.07	0.08
52.336	1.52	1.39	-9.68	-0.06	-0.03	-0.12
52.367	1.54	1.67	-9.55	-0.08	-0.14	-0.02
52.393	1.19	2.26	-9.56	-0.09	-0.02	-0.20
52.421	1.11	2.54	-9.52	0.08	0.05	0.04
52.448	1.19	2.38	-9.56	0.13	-0.01	-0.05
52.475	1.21	2.04	-9.38	0.04	0.08	0.02
52.502	1.29	1.72	-9.76	0.09	0.03	0.06
52.530	1.42	1.55	-9.67	0.21	-0.03	-0.03
52.556	1.54	1.35	-9.54	0.03	0.02	0.16
52.584	1.47	1.37	-9.63	0.03	0.02	0.03
52.611	1.36	1.57	-9.47	0.02	-0.05	0.07
52.638	1.54	1.80	-9.60	-0.10	-0.03	-0.05
52.665	1.36	1.94	-9.50	-0.13	-0.15	0.11
52.692	1.22	2.36	-9.58	-0.04	0.06	0.14
52.728	1.29	2.12	-9.65	0.12	0.01	-0.02
52.755	1.52	1.64	-9.75	0.05	0.12	-0.00
52.783	1.39	1.51	-9.70	0.12	0.09	0.12
52.809	1.36	1.13	-9.71	0.09	0.07	0.04
52.837	1.55	0.92	-9.53	-0.01	0.00	0.02
52.864	1.66	0.75	-9.53	-0.10	0.12	0.09
52.891	1.29	1.71	-9.73	-0.22	-0.13	-0.03
52.918	1.60	2.37	-9.65	-0.14	0.09	0.04
52.945	1.58	2.39	-9.63	0.04	-0.10	0.16
52.972	1.40	2.05	-9.55	0.02	-0.04	0.13
53.000	1.46	1.84	-9.49	-0.05	0.08	0.21
53.026	1.43	1.74	-9.66	0.12	0.08	-0.02
53.054	1.40	1.19	-9.55	0.10	0.04	0.06
53.084	1.11	1.17	-9.64	-0.09	0.02	0.09
53.110	1.25	1.54	-9.64	-0.07	0.12	-0.09
53.138	1.49	1.77	-9.64	-0.14	-0.12	0.01
53.165	1.50	2.25	-9.52	-0.05	-0.08	-0.15
53.192	1.47	2.08	-9.57	-0.06	0.05	-0.09
53.220	1.45	2.00	-9.65	0.12	0.04	0.00
53.246	1.34	1.64	-9.55	0.07	-0.05	0.00
53.273	1.53	1.14	-9.52	0.08	0.07	-0.10
53.301	1.62	1.30	-9.64	-0.09	0.00	-0.08
53.327	1.73	1.55	-9.61	-0.06	-0.12	0.12
53.355	1.44	1.93	-9.63	-0.01	-0.07	-0.12
53.383	1.66	2.03	-9.73	-0.08	-0.01	-0.04
53.409	1.65	1.89	-9.65	0.06	-0.21	0.22
53.439	1.52	2.07	-9.57	0.01	-0.11	-0.02
53.467	1.51	1.67	-9.18	0.10	-0.04	-0.01
53.493	1.27	1.47	-9.42	-0.07	-0.04	0.19
53.521	1.12	1.33	-9.47	0.06	0.03	-0.04
53.548	1.37	1.64	-9.57	-0.12	0.09	-0.03
53.575	1.54	1.98	-9.55	-0.13	0.09	0.05
53.602	1.65	2.08	-9.57	0.08	-0.02	-0.10
53.629	1.52	1.82	-9.65	0.12	0.04	0.01
53.656	1.50	1.62	-9.54	-0.07	0.03	0.03
53.684	1.26	1.32	-9.37	0.07	-0.06	-0.04
53.710	1.26	1.57	-9.42	-0.09	0.00	-0.11
53.738	1.19	1.48	-9.60	-0.08	0.14	0.01
53.765	1.47	1.88	-9.56	-0.10	0.09	0.06
53.795	1.46	2.04	-9.78	-0.03	0.00	-0.12
53.822	1.43	2.18	-9.54	0.08	0.00	-0.09
53.850	1.31	2.08	-9.40	0.13	0.00	0.10
53.876	1.23	1.83	-9.41	0.03	0.12	-0.02
53.904	1.10	1.82	-9.54	0.07	-0.03	0.02
53.931	1.52	1.73	-9.63	0.03	0.08	-0.01
53.957	1.62	1.59	-9.77	-0.03	0.10	0.08
53.985	1.54	1.59	-9.63	0.06	-0.09	-0.02
54.011	1.58	1.62	-9.47	-0.10	0.05	-0.06
54.039	1.44	1.67	-9.62	-0.03	0.08	0.01
54.066	1.36	1.90	-9.55	-0.12	-0.06	0.17
54.093	1.31	1.84	-9.52	0.04	-0.11	-0.09
54.121	1.29	2.07	-9.35	0.05	-0.07	0.01
54.151	1.36	2.15	-9.46	0.09	0.06	-0.05
54.177	1.38	1.77	-9.78	0.00	0.10	0.10
54.205	1.46	1.23	-9.93	0.13	0.14	0.06
54.232	1.33	1.08	-9.70	0.09	-0.04	0.03
54.259	1.20	1.48	-9.37	0.05	-0.05	0.05
54.286	1.06	1.81	-9.24	-0.03	-0.06	0.00
54.313	1.30	1.90	-9.53	-0.06	-0.02	-0.06
54.340	1.61	1.72	-9.59	-0.06	0.02	-0.02
54.368	1.98	1.61	-9.74	0.00	-0.04	-0.06
54.394	1.98	1.54	-9.75	-0.00	-0.08	-0.02
54.422	1.81	1.66	-9.60	-0.02	-0.10	0.05
54.449	1.54	1.81	-9.51	-0.03	-0.10	0.04
54.476	1.39	2.00	-9.46	-0.01	-0.02	0.00
54.506	1.25	1.98	-9.49	-0.09	0.06	0.04
54.534	1.22	1.88	-9.56	-0.07	0.01	-0.00
54.560	1.42	1.82	-9.72	-0.05	-0.08	-0.11
54.588	1.36	1.85	-9.78	0.01	-0.05	-0.09
54.615	1.16	2.00	-9.54	-0.12	-0.01	0.15
54.642	1.27	1.87	-9.52	0.04	0.07	-0.00
54.669	1.25	1.58	-9.72	0.09	-0.10	-0.00
54.696	1.32	1.39	-9.65	0.08	-0.06	-0.01
54.723	1.38	1.31	-9.55	0.05	0.07	0.11
54.751	1.49	1.53	-9.53	-0.04	-0.04	0.10
54.777	1.45	1.79	-9.49	-0.05	0.08	0.09
54.805	1.36	2.15	-9.43	0.01	-0.08	-0.03
54.832	1.31	2.33	-9.41	0.03	-0.02	0.08
54.862	1.48	2.07	-9.53	0.09	0.05	0.03
54.906	1.76	1.28	-9.75	0.15	0.04	-0.17
54.934	1.37	1.39	-9.79	0.12	-0.14	-0.06
54.962	1.48	1.57	-9.60	-0.02	-0.00	-0.03
54.988	1.06	1.44	-9.59	0.06	0.02	-0.02
55.016	1.59	0.97	-9.57	0.00	0.07	0.04
55.043	1.48	1.27	-9.55	-0.08	0.04	0.07
55.069	1.43	1.73	-9.64	-0.16	0.15	-0.07
55.097	1.44	2.03	-9.63	-0.15	-0.00	-0.06
55.123	1.16	1.95	-9.50	-0.12	0.04	0.14
55.151	1.37	1.57	-9.60	-0.06	0.00	0.10
55.179	1.56	1.62	-9.63	-0.07	-0.03	-0.07
55.205	1.61	1.90	-9.63	-0.06	0.02	-0.03
55.235	1.35	1.85	-9.54	-0.04	-0.01	-0.05
55.263	1.41	1.72	-9.58	0.06	0.12	0.09
55.289	1.48	1.72	-9.61	0.01	-0.02	0.05
55.317	1.47	1.61	-9.59	-0.02	-0.06	-0.07
55.345	1.09	1.44	-9.80	-0.11	0.02	-0.03
55.371	1.16	1.52	-9.59	-0.07	-0.02	-0.08
55.399	1.69	1.38	-9.52	-0.17	0.06	-0.12
55.426	1.33	1.44	-9.50	-0.10	-0.05	-0.04
55.453	1.47	1.54	-9.51	-0.14	0.02	0.04
55.480	1.26	1.64	-9.47	-0.19	-0.06	0.09
55.507	1.05	1.66	-9.42	-0.14	-0.03	0.03
55.534	1.05	1.67	-9.45	-0.29	0.02	-0.16
55.565	1.16	2.23	-9.40	-0.29	-0.18	0.04
55.591	2.39	3.49	-9.94	-0.16	0.10	-0.06
55.619	1.85	2.26	-9.27	-0.27	0.05	-0.14
55.646	-0.19	4.07	-10.71	-0.22	0.18	-0.00
55.673	0.78	2.10	-9.71	-0.01	0.01	0.15
55.701	0.36	1.53	-9.50	-0.05	0.00	-0.05
55.728	2.38	3.41	-9.09	0.00	0.09	-0.02
55.754	1.01	3.85	-9.70	0.19	-0.07	0.10
55.782	1.18	3.63	-9.31	0.37	0.00	-0.08
55.809	1.13	2.89	-9.33	0.62	0.14	0.18
55.836	1.03	1.72	-9.38	0.56	-0.03	0.22
55.863	1.64	1.71	-9.53	0.71	0.16	0.01
55.890	1.40	1.30	-9.52	0.50	0.22	0.20
55.920	1.50	0.91	-9.54	0.55	0.09	-0.06
55.948	1.52	0.55	-9.74	0.34	0.04	0.10
55.974	1.63	0.12	-9.70	0.33	-0.06	0.07
56.002	1.67	0.44	-9.73	0.22	-0.15	-0.03
56.029	1.73	0.57	-9.70	0.16	0.09	-0.01
56.056	1.38	0.51	-9.75	0.12	-0.10	0.07
56.083	1.68	0.34	-9.70	0.13	0.12	0.23
56.111	1.59	0.41	-9.66	-0.01	0.12	0.19
56.137	1.38	0.20	-9.60	-0.02	0.02	-0.11
56.165	1.23	0.85	-9.67	-0.12	-0.05	0.06
56.192	1.39	0.98	-9.61	-0.07	-0.07	0.05
56.219	1.49	1.06	-9.57	-0.03	-0.19	0.02
56.246	1.41	1.31	-9.68	-0.05	0.07	0.08
56.276	1.39	1.38	-9.60	0.00	-0.05	-0.01
56.303	1.35	1.27	-9.56	0.06	0.01	-0.00
56.331	1.37	1.14	-9.64	0.10	0.00	-0.02
56.357	1.52	1.16	-9.60	0.04	-0.03	-0.06
56.385	1.47	1.01	-9.63	0.07	-0.06	-0.03
56.412	1.52	0.93	-9.69	0.18	0.12	-0.14
56.439	1.62	0.56	-9.73	0.16	-0.03	0.06
56.466	1.61	0.45	-9.78	0.14	0.01	0.02
56.494	1.54	0.53	-9.80	0.05	-0.15	-0.05
56.520	0.91	0.64	-9.59	0.05	-0.03	0.08
56.548	1.56	0.71	-9.68	0.02	-0.04	-0.12
56.574	1.61	0.68	-9.75	-0.12	0.04	-0.06
56.602	1.60	0.88	-9.71	-0.12	-0.01	0.04
56.632	1.63	1.01	-9.66	-0.01	-0.03	-0.03
56.659	1.57	0.94	-9.73	-0.10	0.00	0.03
56.686	1.13	1.02	-9.26	-0.04	-0.12	-0.14
56.714	1.02	0.98	-9.52	0.01	-0.03	-0.07
56.740	1.70	1.05	-9.73	0.01	0.13	0.10
56.768	1.92	0.85	-9.86	0.02	0.09	0.07
56.795	1.77	0.93	-9.79	0.05	-0.12	0.03
56.822	1.38	1.06	-9.57	0.07	-0.05	0.01
56.849	1.29	1.08	-9.48	0.03	-0.05	-0.04
56.877	1.31	0.93	-9.58	0.02	0.07	0.08
56.903	1.52	0.58	-9.69	0.04	0.01	-0.02
56.931	1.52	0.91	-10.00	-0.02	0.13	-0.00
56.957	1.67	0.98	-9.74	0.10	0.02	0.02
56.993	1.40	1.24	-9.64	-0.00	0.00	0.04
57.020	1.51	1.17	-9.54	0.10	-0.03	-0.10
57.048	1.52	1.00	-9.60	0.02	0.05	0.09
57.074	1.46	0.83	-9.60	0.16	-0.02	0.01
57.102	1.61	0.72	-9.73	0.10	0.02	0.09
57.128	1.70	0.32	-9.82	0.00	-0.07	-0.02
57.156	1.69	0.14	-9.73	-0.03	-0.11	-0.01
57.183	1.53	0.37	-9.60	-0.12	0.05	0.05
57.210	1.43	0.80	-9.71	-0.13	0.06	0.03
57.237	1.31	1.07	-9.62	-0.15	-0.07	0.11
57.265	1.36	1.21	-9.75	-0.09	-0.00	-0.01
57.291	1.31	1.20	-9.68	-0.06	0.02	0.04
57.319	1.35	1.22	-9.68	-0.12	-0.02	-0.03
57.349	1.43	1.23	-9.65	0.07	-0.08	0.07
57.376	1.36	1.06	-9.63	0.05	0.02	0.11
57.403	1.42	0.77	-9.63	0.03	0.05	0.10
57.430	1.48	0.49	-9.71	0.05	-0.12	-0.03
57.457	1.61	0.57	-9.70	-0.09	-0.10	-0.13
57.484	1.57	0.51	-9.73	-0.06	0.02	-0.07
57.511	1.37	0.70	-9.56	-0.12	-0.02	-0.00
57.539	1.33	1.24	-9.45	-0.06	-0.07	0.09
57.566	1.79	1.24	-9.61	-0.00	0.09	0.02
57.593	1.42	0.89	-9.57	0.12	-0.04	0.01
57.620	1.54	0.78	-9.78	0.04	-0.00	-0.10
57.648	1.85	0.92	-9.82	-0.04	0.02	-0.00
57.674	1.60	0.74	-9.81	0.04	-0.03	-0.08
57.704	1.42	0.99	-9.58	-0.09	-0.05	-0.10
57.732	1.52	1.03	-9.63	-0.01	0.02	0.00
57.758	1.59	1.09	-9.58	0.08	-0.03	0.01
57.786	1.61	0.93	-9.75	-0.00	-0.04	0.03
57.812	1.51	0.97	-9.76	-0.05	-0.07	0.09
57.840	1.51	0.87	-9.68	0.14	0.04	0.04
57.867	1.34	0.83	-9.73	0.06	-0.12	-0.11
57.894	1.42	0.81	-9.55	0.08	0.00	-0.06
57.921	1.44	0.79	-9.60	0.03	-0.06	0.01
57.949	1.35	0.78	-9.65	-0.04	-0.06	0.04
57.975	1.44	0.87	-9.76	-0.13	0.06	0.04
58.003	1.42	0.80	-9.61	0.04	0.07	-0.05
58.030	1.36	0.82	-9.63	0.04	0.06	0.05
58.059	1.53	0.88	-9.80	0.09	0.01	0.02
58.087	1.66	0.58	-9.73	0.06	-0.01	0.07
58.114	1.47	0.29	-9.75	0.01	-0.05	-0.10
58.141	1.07	0.56	-9.61	-0.05	0.01	-0.07
58.168	1.39	0.75	-9.60	-0.10	-0.06	-0.03
58.195	1.61	1.16	-9.63	-0.11	0.12	-0.07
58.222	1.43	1.40	-9.65	-0.09	0.07	0.01
58.250	1.31	1.11	-9.67	-0.18	0.05	0.06
58.276	1.72	1.22	-9.85	-0.10	0.09	-0.01
58.304	1.93	1.42	-9.89	-0.01	-0.03	0.07
58.331	1.60	1.61	-9.71	0.21	-0.13	0.04
58.358	1.36	1.18	-9.54	0.07	0.02	-0.07
58.385	1.11	1.14	-9.55	0.12	-0.13	0.06
58.416	0.91	0.93	-9.27	0.16	0.03	-0.05
58.442	1.24	0.26	-9.62	0.18	0.05	-0.04
58.470	1.81	0.36	-9.78	0.11	0.08	0.04
58.497	1.48	-0.10	-9.94	-0.12	-0.08	-0.06
58.524	1.29	0.22	-9.74	-0.12	0.05	0.02
58.551	1.34	1.07	-9.65	-0.16	0.03	0.04
58.578	1.56	1.19	-9.74	-0.04	-0.05	0.03
58.605	0.88	1.02	-9.73	-0.10	0.01	0.04
58.633	1.09	1.00	-9.59	-0.10	-0.06	0.09
58.659	1.24	1.24	-9.60	-0.14	0.04	-0.03
58.687	1.36	1.50	-9.55	-0.06	-0.07	0.12
58.714	1.35	1.63	-9.56	-0.04	0.04	0.03
58.741	1.53	1.72	-9.67	0.05	0.07	-0.10
58.771	1.52	1.59	-9.77	0.07	0.11	0.09
58.798	1.66	1.36	-9.77	0.15	-0.07	-0.13
58.825	1.82	1.19	-9.90	0.25	0.10	0.02
58.852	1.91	0.98	-9.78	0.15	0.04	0.11
58.880	1.77	0.60	-9.70	0.21	-0.04	-0.10
58.906	1.59	0.45	-9.67	0.14	0.08	0.04
58.934	1.67	0.26	-9.74	0.10	0.08	-0.02
58.960	1.72	0.22	-9.74	-0.07	0.05	0.18
58.988	1.52	0.30	-9.76	-0.13	0.03	-0.05
59.015	1.39	0.53	-9.73	-0.18	-0.04	0.04
59.042	1.42	0.60	-9.58	-0.13	-0.20	0.12
59.069	1.48	0.93	-9.59	-0.25	-0.13	0.04
59.097	1.23	1.21	-9.60	-0.22	-0.14	0.17
59.126	1.15	1.42	-9.57	-0.14	0.00	0.02
59.154	1.42	1.75	-9.64	-0.06	-0.03	-0.10
59.181	1.32	1.64	-9.75	-0.11	-0.03	0.07
59.208	1.24	1.46	-9.50	-0.00	-0.03	-0.04
59.235	1.18	1.36	-9.58	0.06	-0.06	0.12
59.262	1.24	0.84	-9.57	0.09	-0.00	0.02
59.289	1.21	1.03	-9.73	0.10	-0.06	-0.03
59.317	1.11	1.34	-9.45	0.13	-0.05	0.10
59.362	1.88	0.37	-9.85	0.08	0.07	0.13
59.389	1.88	-0.27	-10.03	0.00	0.00	-0.01
59.416	1.33	0.19	-9.75	-0.22	-0.07	0.05
59.444	1.03	0.96	-9.32	-0.19	0.08	-0.11
59.471	1.09	1.60	-9.37	-0.19	0.05	0.03
59.501	1.26	1.78	-9.52	0.03	0.02	-0.06
59.528	1.42	1.69	-9.62	-0.06	0.05	0.01
59.555	1.64	1.64	-9.82	0.00	-0.03	-0.07
59.582	1.44	1.47	-9.77	0.17	0.01	-0.09
59.610	1.31	1.14	-9.60	0.13	0.06	0.01
59.636	1.36	0.91	-9.44	0.05	0.04	-0.06
59.664	1.59	0.95	-9.50	0.08	0.09	-0.03
59.691	1.31	1.06	-9.53	0.10	0.03	-0.04
59.718	0.97	0.50	-9.85	0.12	0.06	0.03
59.745	1.37	0.98	-9.80	-0.06	0.21	0.13
59.772	1.66	0.93	-9.83	0.11	0.06	-0.13
59.799	1.76	0.85	-9.69	-0.03	0.11	0.17
59.827	2.00	0.73	-9.74	0.07	0.03	0.08
59.856	1.80	0.79	-9.73	-0.04	0.00	0.10
59.883	0.81	0.74	-9.75	-0.05	0.06	0.06
59.911	1.42	1.14	-9.50	-0.03	0.02	0.06
59.937	1.61	1.01	-9.41	0.01	-0.04	-0.01
59.965	1.39	0.90	-9.58	-0.00	-0.02	-0.13
59.992	1.47	0.81	-9.55	-0.10	0.07	-0.04
60.019	1.78	0.75	-9.63	-0.03	0.21	-0.12
60.046	1.82	0.68	-9.78	-0.12	-0.03	-0.06
60.073	2.19	1.21	-9.72	-0.12	0.01	-0.19
60.100	2.08	0.93	-9.85	-0.17	0.02	-0.08
60.128	2.27	1.19	-9.87	-0.18	0.05	0.03
60.154	2.01	1.13	-9.61	-0.05	-0.07	-0.09
60.182	1.86	0.96	-9.62	-0.22	-0.02	0.01
60.212	1.74	0.91	-9.53	-0.33	0.10	-0.06
60.239	1.91	1.64	-9.52	0.00	0.09	0.01
60.266	1.70	1.27	-9.49	-0.05	-0.06	-0.00
60.294	1.87	1.26	-9.39	-0.00	-0.08	-0.03
60.320	1.26	0.32	-9.47	-0.09	0.05	-0.01
60.348	1.55	2.08	-9.45	-0.12	0.10	-0.02
60.376	1.59	2.28	-9.52	0.02	0.03	-0.19
60.402	1.49	1.62	-9.64	0.10	0.09	0.12
60.430	1.59	1.30	-9.52	0.19	0.02	-0.14
60.456	1.78	1.33	-9.63	0.07	-0.07	-0.03
60.484	1.70	1.56	-9.51	0.09	0.09	-0.06
60.511	1.51	1.87	-9.53	0.13	0.00	0.02
60.537	1.19	1.77	-9.45	0.16	-0.03	0.06
60.568	1.23	1.43	-9.73	0.33	0.09	-0.01
60.595	1.39	1.10	-9.48	0.27	0.02	0.10
60.622	1.80	0.55	-9.33	0.18	0.20	-0.05
60.649	1.56	0.55	-9.45	0.22	0.04	-0.03
60.677	1.50	0.50	-9.74	0.12	0.12	-0.05
60.703	1.68	0.07	-10.03	0.14	0.06	-0.04
60.731	2.70	-0.01	-9.99	0.04	-0.02	0.04
60.758	2.35	-0.34	-9.95	-0.05	-0.09	-0.01
60.785	2.02	0.19	-9.62	-0.09	-0.01	0.09
60.812	1.75	0.88	-9.43	-0.24	-0.10	0.20
60.839	1.82	1.66	-9.38	-0.20	-0.05	-0.06
60.866	1.97	1.98	-9.57	-0.12	0.08	-0.15
60.894	1.54	1.77	-9.82	0.00	0.17	-0.17
60.923	2.17	1.21	-9.71	0.11	0.01	-0.16
60.951	2.21	0.57	-9.84	0.04	-0.11	-0.06
60.978	2.21	0.42	-9.93	0.07	0.07	0.14
61.005	1.64	0.40	-9.73	0.08	-0.07	-0.00
61.032	1.70	0.42	-9.56	0.03	-0.08	-0.04
61.060	1.79	0.87	-9.42	0.02	-0.08	-0.07
61.086	1.64	1.03	-9.55	-0.07	-0.11	-0.02
61.114	1.52	1.08	-9.54	0.03	0.08	0.01
61.140	1.54	1.24	-9.59	-0.07	0.04	-0.03
61.168	1.82	1.17	-9.63	0.06	-0.04	-0.08
61.196	2.05	1.27	-9.61	-0.04	-0.01	-0.23
61.222	1.93	1.25	-9.65	0.02	0.15	-0.03
61.250	2.05	1.19	-9.50	0.15	-0.12	-0.04
61.280	1.78	0.83	-9.55	-0.03	-0.02	-0.13
61.307	1.72	0.72	-9.67	-0.08	-0.13	-0.02
61.334	1.75	0.82	-9.59	-0.05	-0.11	-0.06
61.362	1.37	1.11	-9.87	-0.09	0.02	-0.07
61.388	1.57	1.42	-9.65	-0.05	0.04	-0.16
61.416	1.35	1.54	-9.51	-0.08	-0.02	-0.01
61.444	1.41	1.45	-9.58	0.13	-0.09	-0.11
61.476	1.44	1.36	-9.61	0.13	-0.04	0.01
61.503	1.48	1.09	-9.62	0.11	-0.03	-0.01
61.531	1.64	0.95	-9.65	0.18	0.03	-0.06
61.557	1.83	0.88	-9.70	0.07	-0.06	0.03
61.585	1.85	0.88	-9.68	0.10	-0.02	-0.10
61.612	1.80	0.77	-9.56	0.04	0.04	0.04
61.641	1.96	0.86	-9.63	0.01	-0.05	0.10
61.669	1.93	1.07	-9.70	0.01	-0.07	-0.06
61.696	1.82	1.41	-10.19	0.00	0.08	0.03
61.723	2.08	0.20	-9.48	-0.04	0.10	0.01
61.750	1.68	0.87	-9.92	-0.07	-0.04	-0.04
61.777	1.59	1.06	-10.03	-0.11	0.07	-0.00
61.804	1.47	0.64	-10.09	-0.11	0.06	0.05
61.832	2.02	1.18	-9.96	-0.03	0.09	0.01
61.858	2.53	0.34	-9.68	-0.01	-0.05	-0.06
61.886	1.79	0.97	-9.50	-0.08	-0.08	-0.08
61.914	1.13	0.93	-10.07	0.02	-0.04	-0.10
61.940	1.59	1.52	-9.53	-0.07	-0.06	-0.08
61.968	1.26	0.88	-9.80	0.00	0.00	0.00
61.998	1.87	0.96	-9.65	0.04	-0.11	-0.13
62.024	1.62	1.20	-9.58	0.11	0.03	0.02
62.052	1.65	1.16	-9.62	0.04	-0.04	0.06
62.078	1.64	0.96	-9.55	0.10	-0.01	0.01
62.106	1.70	0.98	-9.65	0.02	0.06	-0.03
62.133	1.71	0.92	-9.78	-0.06	0.04	0.04
62.160	1.84	0.93	-9.61	-0.01	-0.01	0.00
62.187	1.72	1.03	-9.57	0.01	0.02	0.05
62.214	1.69	1.16	-9.64	-0.02	0.05	0.01
62.241	1.64	1.23	-9.58	0.04	0.03	0.08
62.268	1.73	1.05	-9.71	-0.10	0.13	-0.01
62.296	1.75	1.07	-9.77	-0.01	-0.07	-0.09
62.323	1.63	1.13	-9.68	0.07	-0.16	-0.01
62.353	1.58	1.06	-9.53	-0.12	0.06	0.05
62.380	1.60	1.21	-9.48	0.00	-0.01	0.22
62.407	1.90	1.41	-9.58	-0.04	0.01	-0.09
62.434	1.66	-0.57	-9.56	-0.08	-0.02	-0.00
62.461	1.52	-0.72	-11.38	-0.26	-0.06	-0.02
62.489	1.87	0.01	-9.50	-0.46	0.00	-0.04
62.516	0.90	0.06	-9.76	-0.64	-0.12	-0.02
62.543	0.85	4.65	-11.05	-0.46	-0.01	-0.10
62.570	1.80	3.63	-8.66	-0.25	0.03	0.04
62.598	1.19	3.10	-9.65	-0.11	0.08	-0.00
62.624	1.24	2.54	-9.36	0.13	-0.02	0.03
62.652	2.06	1.75	-8.62	0.37	0.03	0.15
62.682	1.69	1.34	-8.89	0.56	-0.04	0.12
62.709	1.86	1.70	-9.62	0.40	0.04	0.02
62.736	1.97	0.52	-10.03	0.29	-0.04	-0.04
62.764	2.27	0.37	-10.09	0.27	-0.18	-0.09
62.790	1.78	0.35	-10.04	-0.02	-0.06	0.08
62.818	2.03	0.75	-9.60	-0.05	-0.08	-0.03
62.844	1.48	1.15	-9.25	-0.08	0.03	-0.01
62.872	0.99	1.36	-9.03	-0.03	-0.01	-0.05
62.900	1.24	1.28	-9.16	-0.18	0.05	0.10
62.926	1.59	1.38	-9.57	-0.03	-0.12	-0.19
62.954	1.61	1.49	-9.85	0.08	-0.03	0.03
62.981	1.49	1.68	-9.92	-0.01	0.07	0.10
63.008	1.38	1.50	-9.83	0.04	-0.02	-0.03
63.038	1.26	1.21	-9.60	0.01	-0.01	0.01
63.065	1.49	1.20	-9.46	0.04	0.03	0.07
63.092	1.63	1.11	-9.43	0.09	0.02	0.08
63.119	1.82	0.95	-9.43	-0.02	-0.03	0.01
63.147	1.72	0.82	-9.73	-0.02	0.05	0.06
